"Harris_1788A.rtf" "Harris_1793.rtf" "placeholder"
"harm" 0 0.00617703378837482 0
"harvest" 0.00398469875677399 0 0
"hast" 0.00398469875677399 0 0
"hasten" 0.00398469875677399 0 0
"hastens" 0.00398469875677399 0 0
"hasty" 0.00398469875677399 0 0
"hat" 0 0.00617703378837482 0
"hated" 0.00398469875677399 0 0
"haughtiness" 0 0.00617703378837482 0
"haunches" 0.00398469875677399 0 0
"hav-" 0.00398469875677399 0 0
"hay" 0.00398469875677399 0 0
"haymarket" 0 0.00617703378837482 0
"hazard" 0 0.00617703378837482 0
"he^d" 0.00398469875677399 0 0
"he^ll" 0.00398469875677399 0 0
"head-dress" 0 0.00617703378837482 0
"headed" 0.00398469875677399 0 0
"heap" 0.00398469875677399 0 0
"heart^s" 0.00398469875677399 0 0
"hearty" 0.00398469875677399 0 0
"heav^d" 0.00398469875677399 0 0
"heaven^s" 0.00398469875677399 0 0
"heavenly" 0.00398469875677399 0 0
"heaves" 0 0.00617703378837482 0
"heavy" 0.00398469875677399 0 0
"hebe" 0 0.00617703378837482 0
"heighten" 0 0.00617703378837482 0
"heightened" 0 0.00617703378837482 0
"heighth" 0.00398469875677399 0 0
"hell" 0.00398469875677399 0 0
"hence" 0.00398469875677399 0 0
"her^s" 0 0.00617703378837482 0
"heritage" 0.00398469875677399 0 0
"hermit^s" 0 0.00617703378837482 0
"heroic" 0 0.00617703378837482 0
"hidden" 0.00398469875677399 0 0
"higher" 0 0.00617703378837482 0
"himslef" 0.00398469875677399 0 0
"hind-court" 0.00398469875677399 0 0
"hire" 0.00398469875677399 0 0
"hither" 0.00398469875677399 0 0
"ho" 0 0.00617703378837482 0
"holborn" 0 0.00617703378837482 0
"holding" 0.00398469875677399 0 0
"holly" 0.00398469875677399 0 0
"honest" 0.00398469875677399 0 0
"honey" 0.00398469875677399 0 0
"honourable" 0.00398469875677399 0 0
"honours" 0.00398469875677399 0 0
"hoping" 0.00398469875677399 0 0
"horrid" 0.00398469875677399 0 0
"horseman" 0 0.00617703378837482 0
"horses" 0 0.00617703378837482 0
"hot-bed" 0.00398469875677399 0 0
"hotel" 0.00398469875677399 0 0
"housekeeper" 0 0.00617703378837482 0
"humble" 0.00398469875677399 0 0
"hung" 0.00398469875677399 0 0
"hunger" 0.00398469875677399 0 0
"hunter" 0 0.00617703378837482 0
"hurt" 0.00398469875677399 0 0
"husband^s" 0.00398469875677399 0 0
"husbands" 0.00398469875677399 0 0
"hymen" 0.00398469875677399 0 0
"hyphenation" 0.00398469875677399 0 0
"i^m" 0.00398469875677399 0 0
"i^ve" 0 0.00617703378837482 0
"ideas" 0.00398469875677399 0 0
"ideotism" 0 0.00617703378837482 0
"ignorant" 0 0.00617703378837482 0
"ihe" 0.00398469875677399 0 0
"iic" 0.00398469875677399 0 0
"ild" 0 0.00617703378837482 0
"ill" 0 0.00617703378837482 0
"illness" 0 0.00617703378837482 0
"ills" 0.00398469875677399 0 0
"im-" 0.00398469875677399 0 0
"ima-" 0.00398469875677399 0 0
"imme-" 0.00398469875677399 0 0
"immediate" 0 0.00617703378837482 0
"immortal" 0.00398469875677399 0 0
"impaired" 0 0.00617703378837482 0
"impart" 0.00398469875677399 0 0
"imperious" 0.00398469875677399 0 0
"impertinence" 0.00398469875677399 0 0
"impetuosity" 0.00398469875677399 0 0
"implicit" 0 0.00617703378837482 0
"impregnable" 0.00398469875677399 0 0
"imprinted" 0 0.00617703378837482 0
"improper" 0.00398469875677399 0 0
"improvement" 0.00398469875677399 0 0
"impudence" 0.00398469875677399 0 0
"impulse" 0 0.00617703378837482 0
"impurities" 0 0.00617703378837482 0
"ina-" 0.00398469875677399 0 0
"inactive" 0.00398469875677399 0 0
"incapable" 0 0.00617703378837482 0
"incentive" 0.00398469875677399 0 0
"inch" 0.00398469875677399 0 0
"inchanting" 0.00398469875677399 0 0
"inclin-" 0.00398469875677399 0 0
"inclin^d" 0 0.00617703378837482 0
"incline" 0 0.00617703378837482 0
"incognita" 0.00398469875677399 0 0
"income" 0 0.00617703378837482 0
"inconsistent" 0.00398469875677399 0 0
"inconstancy" 0.00398469875677399 0 0
"inconstant" 0 0.00617703378837482 0
"increasing" 0 0.00617703378837482 0
"indentions" 0.00398469875677399 0 0
"independence" 0.00398469875677399 0 0
"indications" 0.00398469875677399 0 0
"indies" 0.00398469875677399 0 0
"indiscrets" 0.00398469875677399 0 0
"indispensable" 0 0.00617703378837482 0
"indisputably" 0 0.00617703378837482 0
"induced" 0.00398469875677399 0 0
"inducements" 0.00398469875677399 0 0
"indulge" 0 0.00617703378837482 0
"indulgent" 0.00398469875677399 0 0
"ineffable" 0.00398469875677399 0 0
"inexpressible" 0 0.00617703378837482 0
"inexpressibly" 0.00398469875677399 0 0
"infamous" 0 0.00617703378837482 0
"infantry" 0.00398469875677399 0 0
"infection" 0.00398469875677399 0 0
"infidel" 0 0.00617703378837482 0
"infinite" 0 0.00617703378837482 0
"infinitely" 0 0.00617703378837482 0
"ingenious" 0 0.00617703378837482 0
"ingenuity" 0 0.00617703378837482 0
"ingly" 0.00398469875677399 0 0
"ingratiated" 0 0.00617703378837482 0
"ings" 0.00398469875677399 0 0
"inimitably" 0.00398469875677399 0 0
"injury" 0.00398469875677399 0 0
"insatiable" 0.00398469875677399 0 0
"insatiably" 0.00398469875677399 0 0
"insensible" 0.00398469875677399 0 0
"inseparable" 0 0.00617703378837482 0
"inserted" 0.00398469875677399 0 0
"insinuations" 0 0.00617703378837482 0
"inslead" 0.00398469875677399 0 0
"inspired" 0 0.00617703378837482 0
"instant" 0.00398469875677399 0 0
"instantaneous" 0.00398469875677399 0 0
"instill" 0.00398469875677399 0 0
"instilled" 0.00398469875677399 0 0
"instinct" 0.00398469875677399 0 0
"instinctive" 0.00398469875677399 0 0
"instinctively" 0.00398469875677399 0 0
"instruction" 0 0.00617703378837482 0
"instrument" 0 0.00617703378837482 0
"insupportable" 0.00398469875677399 0 0
"intellectual" 0 0.00617703378837482 0
"intended" 0.00398469875677399 0 0
"intends" 0 0.00617703378837482 0
"interchange" 0.00398469875677399 0 0
"interchanges" 0.00398469875677399 0 0
"intercourse" 0.00398469875677399 0 0
"intermediate" 0.00398469875677399 0 0
"intermix" 0 0.00617703378837482 0
"interrupted" 0.00398469875677399 0 0
"interruption" 0 0.00617703378837482 0
"interwoven" 0.00398469875677399 0 0
"intrigue" 0 0.00617703378837482 0
"intrigues" 0 0.00617703378837482 0
"introduction" 0.00398469875677399 0 0
"introductory" 0.00398469875677399 0 0
"inundations" 0.00398469875677399 0 0
"invades" 0.00398469875677399 0 0
"ion" 0.00398469875677399 0 0
"ioned" 0.00398469875677399 0 0
"irregularities" 0 0.00617703378837482 0
"irresistable" 0.00398469875677399 0 0
"irresistibly" 0.00398469875677399 0 0
"irritated" 0.00398469875677399 0 0
"island" 0.00398469875677399 0 0
"israelite" 0 0.00617703378837482 0
"israelites" 0 0.00617703378837482 0
"iss" 0.00398469875677399 0 0
"issueth" 0 0.00617703378837482 0
"isthmus" 0.00398469875677399 0 0
"ited" 0.00398469875677399 0 0
"ith" 0 0.00617703378837482 0
"ix" 0.00398469875677399 0 0
"jades" 0.00398469875677399 0 0
"jamaica" 0 0.00617703378837482 0
"javois" 0.00398469875677399 0 0
"jea-" 0.00398469875677399 0 0
"jealousy" 0.00398469875677399 0 0
"jehu" 0.00398469875677399 0 0
"jesting" 0.00398469875677399 0 0
"jew" 0 0.00617703378837482 0
"jewess" 0.00398469875677399 0 0
"jo" 0 0.00617703378837482 0
"jockey" 0.00398469875677399 0 0
"john" 0.00398469875677399 0 0
"john-" 0.00398469875677399 0 0
"join-" 0.00398469875677399 0 0
"join^d" 0.00398469875677399 0 0
"joli" 0.00398469875677399 0 0
"jolts" 0.00398469875677399 0 0
"journey" 0 0.00617703378837482 0
"jovial" 0.00398469875677399 0 0
"joyment" 0.00398469875677399 0 0
"judgment" 0.00398469875677399 0 0
"juncture" 0.00398469875677399 0 0
"june^s" 0.00398469875677399 0 0
"just-" 0.00398469875677399 0 0
"justify" 0.00398469875677399 0 0
"juvenile" 0 0.00617703378837482 0
"ked" 0.00398469875677399 0 0
"keep-" 0.00398469875677399 0 0
"keeper^s" 0.00398469875677399 0 0
"key" 0.00398469875677399 0 0
"key-" 0 0.00617703378837482 0
"kicked" 0 0.00617703378837482 0
"kill" 0 0.00617703378837482 0
"kindled" 0.00398469875677399 0 0
"kindles" 0.00398469875677399 0 0
"kingdom" 0.00398469875677399 0 0
"kises" 0.00398469875677399 0 0
"kissing" 0.00398469875677399 0 0
"kite" 0.00398469875677399 0 0
"knees" 0.00398469875677399 0 0
"knew" 0 0.00617703378837482 0
"knocking" 0.00398469875677399 0 0
"knots" 0.00398469875677399 0 0
"l-d-tt" 0.00398469875677399 0 0
"la" 0.00398469875677399 0 0
"laceration" 0.00398469875677399 0 0
"laid" 0 0.00617703378837482 0
"lalirus" 0 0.00617703378837482 0
"lamb" 0 0.00617703378837482 0
"lambeth" 0.00398469875677399 0 0
"lambeth-road" 0 0.00617703378837482 0
"lambs" 0 0.00617703378837482 0
"lament" 0.00398469875677399 0 0
"languid" 0.00398469875677399 0 0
"languor" 0.00398469875677399 0 0
"lapel" 0.00398469875677399 0 0
"latter" 0.00398469875677399 0 0
"laugh^d" 0.00398469875677399 0 0
"laughing" 0 0.00617703378837482 0
"laughter-loving" 0 0.00617703378837482 0
"lave" 0.00398469875677399 0 0
"laves" 0.00398469875677399 0 0
"lavinia" 0.00398469875677399 0 0
"lawr" 0 0.00617703378837482 0
"laws" 0.00398469875677399 0 0
"lawyers" 0 0.00617703378837482 0
"layout" 0.00398469875677399 0 0
"ld^s" 0 0.00617703378837482 0
"lea" 0.00398469875677399 0 0
"leaden" 0.00398469875677399 0 0
"leading" 0.00398469875677399 0 0
"lean" 0.00398469875677399 0 0
"lean^d" 0.00398469875677399 0 0
"lear" 0.00398469875677399 0 0
"learing" 0.00398469875677399 0 0
"learn" 0.00398469875677399 0 0
"learning" 0 0.00617703378837482 0
"leathern" 0.00398469875677399 0 0
"lecherous" 0 0.00617703378837482 0
"leciester" 0.00398469875677399 0 0
"lee" 0.00398469875677399 0 0
"len" 0.00398469875677399 0 0
"lend" 0.00398469875677399 0 0
"lends" 0.00398469875677399 0 0
"lessens" 0.00398469875677399 0 0
"lesser" 0.00398469875677399 0 0
"lesson" 0.00398469875677399 0 0
"letch" 0 0.00617703378837482 0
"letche" 0 0.00617703378837482 0
"letchery" 0.00398469875677399 0 0
"lets" 0.00398469875677399 0 0
"letter" 0 0.00617703378837482 0
"levitical" 0 0.00617703378837482 0
"levrette" 0.00398469875677399 0 0
"ley" 0 0.00617703378837482 0
"lford" 0 0.00617703378837482 0
"li-" 0.00398469875677399 0 0
"liable" 0 0.00617703378837482 0
"libations" 0.00398469875677399 0 0
"liberality" 0.00398469875677399 0 0
"liberties" 0.00398469875677399 0 0
"libertinism" 0 0.00617703378837482 0
"licenc^d" 0.00398469875677399 0 0
"licious" 0.00398469875677399 0 0
"lieve" 0.00398469875677399 0 0
"life^s" 0.00398469875677399 0 0
"lift" 0 0.00617703378837482 0
"lighted" 0.00398469875677399 0 0
"lightest" 0.00398469875677399 0 0
"lightness" 0.00398469875677399 0 0
"lightning" 0 0.00617703378837482 0
"lik^d" 0.00398469875677399 0 0
"lilies" 0.00398469875677399 0 0
"lilly" 0.00398469875677399 0 0
"lily^s" 0 0.00617703378837482 0
"limits" 0.00398469875677399 0 0
"lined" 0.00398469875677399 0 0
"liness" 0.00398469875677399 0 0
"lingual" 0.00398469875677399 0 0
"lining" 0.00398469875677399 0 0
"lion" 0.00398469875677399 0 0
"lip-" 0.00398469875677399 0 0
"lipt" 0 0.00617703378837482 0
"lish" 0.00398469875677399 0 0
"lisle-" 0.00398469875677399 0 0
"lisp" 0 0.00617703378837482 0
"listed" 0 0.00617703378837482 0
"listen" 0 0.00617703378837482 0
"lit-" 0.00398469875677399 0 0
"litchfield-street" 0 0.00617703378837482 0
"literary" 0 0.00617703378837482 0
"literature" 0 0.00617703378837482 0
"little-court" 0.00398469875677399 0 0
"livelong" 0.00398469875677399 0 0
"lk" 0.00398469875677399 0 0
"lkins" 0.00398469875677399 0 0
"lls" 0.00398469875677399 0 0
"lme" 0 0.00617703378837482 0
"lo" 0 0.00617703378837482 0
"lock" 0.00398469875677399 0 0
"lock^d" 0.00398469875677399 0 0
"lodg^d" 0.00398469875677399 0 0
"lodged" 0 0.00617703378837482 0
"lodges" 0 0.00617703378837482 0
"lofty" 0.00398469875677399 0 0
"loins" 0.00398469875677399 0 0
"londres" 0.00398469875677399 0 0
"long-expected" 0.00398469875677399 0 0
"longed" 0.00398469875677399 0 0
"longings" 0 0.00617703378837482 0
"longs" 0 0.00617703378837482 0
"loosely" 0.00398469875677399 0 0
"loosest" 0.00398469875677399 0 0
"lot" 0 0.00617703378837482 0
"lots" 0.00398469875677399 0 0
"lottery-office-keeper" 0 0.00617703378837482 0
"loud" 0.00398469875677399 0 0
"lounge" 0 0.00617703378837482 0
"lours" 0.00398469875677399 0 0
"lous" 0.00398469875677399 0 0
"love-sparkling" 0 0.00617703378837482 0
"love-swimming" 0.00398469875677399 0 0
"loveliest" 0 0.00617703378837482 0
"loveliness" 0.00398469875677399 0 0
"low-lands" 0.00398469875677399 0 0
"lowly" 0.00398469875677399 0 0
"lowness" 0.00398469875677399 0 0
"lsw" 0.00398469875677399 0 0
"ludgate-hill" 0.00398469875677399 0 0
"lukewarm" 0 0.00617703378837482 0
"lumi-" 0.00398469875677399 0 0
"luminaries" 0.00398469875677399 0 0
"lurking" 0 0.00617703378837482 0
"lustfully" 0.00398469875677399 0 0
"luxuriance" 0.00398469875677399 0 0
"luxuriancy" 0.00398469875677399 0 0
"lying" 0 0.00617703378837482 0
"lyon" 0 0.00617703378837482 0
"m^s" 0 0.00617703378837482 0
"mac" 0 0.00617703378837482 0
"machine" 0.00398469875677399 0 0
"machines" 0.00398469875677399 0 0
"madamoiselle" 0.00398469875677399 0 0
"madeira" 0.00398469875677399 0 0
"magazine" 0 0.00617703378837482 0
"magical" 0.00398469875677399 0 0
"mahometan" 0.00398469875677399 0 0
"maid" 0 0.00617703378837482 0
"main" 0 0.00617703378837482 0
"majesty^s" 0.00398469875677399 0 0
"majority" 0.00398469875677399 0 0
"mak" 0.00398469875677399 0 0
"mamma" 0 0.00617703378837482 0
"man-" 0.00398469875677399 0 0
"mana-" 0.00398469875677399 0 0
"managed" 0 0.00617703378837482 0
"mankind" 0.00398469875677399 0 0
"mantle" 0.00398469875677399 0 0
"mantua-making" 0 0.00617703378837482 0
"mar-" 0.00398469875677399 0 0
"marched" 0 0.00617703378837482 0
"mares" 0.00398469875677399 0 0
"margate-street" 0 0.00617703378837482 0
"marines" 0 0.00617703378837482 0
"markable" 0.00398469875677399 0 0
"market-lane" 0.00398469875677399 0 0
"marks" 0.00398469875677399 0 0
"marrow" 0.00398469875677399 0 0
"marry" 0 0.00617703378837482 0
"mars" 0.00398469875677399 0 0
"martin^s" 0.00398469875677399 0 0
"marylebone" 0.00398469875677399 0 0
"masculine" 0 0.00617703378837482 0
"masterly" 0.00398469875677399 0 0
"matched" 0 0.00617703378837482 0
"matchless" 0 0.00617703378837482 0
"matrimonial" 0.00398469875677399 0 0
"matter" 0.00398469875677399 0 0
"matters" 0.00398469875677399 0 0
"mature" 0 0.00617703378837482 0
"may-pole" 0.00398469875677399 0 0
"maze" 0.00398469875677399 0 0
"meand" 0 0.00617703378837482 0
"meandring" 0.00398469875677399 0 0
"meaning" 0.00398469875677399 0 0
"meard-street" 0 0.00617703378837482 0
"measures" 0.00398469875677399 0 0
"meat" 0.00398469875677399 0 0
"medal" 0 0.00617703378837482 0
"medicean" 0 0.00617703378837482 0
"medicis" 0.00398469875677399 0 0
"medium" 0.00398469875677399 0 0
"meer" 0.00398469875677399 0 0
"meet-" 0.00398469875677399 0 0
"melody" 0 0.00617703378837482 0
"melted" 0.00398469875677399 0 0
"mem-" 0.00398469875677399 0 0
"member^s" 0.00398469875677399 0 0
"membered" 0.00398469875677399 0 0
"memmber" 0.00398469875677399 0 0
"memoirs" 0 0.00617703378837482 0
"menatal" 0.00398469875677399 0 0
"mens" 0.00398469875677399 0 0
"mental" 0.00398469875677399 0 0
"mentioned" 0 0.00617703378837482 0
"mentioning" 0 0.00617703378837482 0
"ments" 0.00398469875677399 0 0
"merciless" 0 0.00617703378837482 0
"meridian" 0.00398469875677399 0 0
"meselina" 0.00398469875677399 0 0
"mess" 0.00398469875677399 0 0
"messalina" 0.00398469875677399 0 0
"meteors" 0 0.00617703378837482 0
"methinks" 0.00398469875677399 0 0
"mid-" 0.00398469875677399 0 0
"middlesex-hospital" 0.00398469875677399 0 0
"mids" 0.00398469875677399 0 0
"midway" 0.00398469875677399 0 0
"mien" 0 0.00617703378837482 0
"mifs" 0.00398469875677399 0 0
"milder" 0 0.00617703378837482 0
"miles" 0.00398469875677399 0 0
"milk-carrier" 0 0.00617703378837482 0
"milking" 0 0.00617703378837482 0
"mill" 0.00398469875677399 0 0
"millener" 0.00398469875677399 0 0
"milliner" 0 0.00617703378837482 0
"minerva" 0.00398469875677399 0 0
"mingled" 0.00398469875677399 0 0
"mingling" 0.00398469875677399 0 0
"minx" 0 0.00617703378837482 0
"mirers" 0.00398469875677399 0 0
"mis" 0.00398469875677399 0 0
"mis-" 0.00398469875677399 0 0
"misconduct" 0 0.00617703378837482 0
"misnumbering" 0.00398469875677399 0 0
"misses" 0 0.00617703378837482 0
"mistletoe" 0.00398469875677399 0 0
"mists" 0.00398469875677399 0 0
"mo" 0 0.00617703378837482 0
"mo-" 0.00398469875677399 0 0
"moderation" 0.00398469875677399 0 0
"modiously" 0.00398469875677399 0 0
"mois" 0.00398469875677399 0 0
"moist" 0 0.00617703378837482 0
"molded" 0.00398469875677399 0 0
"molds" 0.00398469875677399 0 0
"molesw" 0 0.00617703378837482 0
"molt" 0.00398469875677399 0 0
"moments" 0.00398469875677399 0 0
"momomentary" 0.00398469875677399 0 0
"momus" 0.00398469875677399 0 0
"mon" 0.00398469875677399 0 0
"monarch^s" 0.00398469875677399 0 0
"monds" 0.00398469875677399 0 0
"monk" 0.00398469875677399 0 0
"monkey" 0.00398469875677399 0 0
"monstrously" 0 0.00617703378837482 0
"month" 0.00398469875677399 0 0
"monu-" 0.00398469875677399 0 0
"monument" 0.00398469875677399 0 0
"moon" 0.00398469875677399 0 0
"moor^s-place" 0.00398469875677399 0 0
"morato^s" 0.00398469875677399 0 0
"moreover" 0 0.00617703378837482 0
"morpheus" 0 0.00617703378837482 0
"morsel" 0.00398469875677399 0 0
"mortification" 0.00398469875677399 0 0
"mortimer" 0.00398469875677399 0 0
"mortimer-street" 0 0.00617703378837482 0
"moss" 0.00398469875677399 0 0
"moulds" 0 0.00617703378837482 0
"mountainous" 0 0.00617703378837482 0
"mountains" 0.00398469875677399 0 0
"mounted" 0.00398469875677399 0 0
"moved" 0.00398469875677399 0 0
"movement" 0.00398469875677399 0 0
"murcury" 0.00398469875677399 0 0
"murmurring" 0.00398469875677399 0 0
"mus" 0.00398469875677399 0 0
"musical" 0 0.00617703378837482 0
"musick^s" 0.00398469875677399 0 0
"mutuality" 0.00398469875677399 0 0
"mysterious" 0 0.00617703378837482 0
"mystery" 0 0.00617703378837482 0
"mystic" 0.00398469875677399 0 0
"naivet" 0 0.00617703378837482 0
"namely" 0 0.00617703378837482 0
"nance" 0.00398469875677399 0 0
"naries" 0.00398469875677399 0 0
"narrow" 0.00398469875677399 0 0
"nations" 0.00398469875677399 0 0
"naturalibus" 0 0.00617703378837482 0
"navel-wort" 0.00398469875677399 0 0
"navy" 0 0.00617703378837482 0
"nby" 0 0.00617703378837482 0
"nc" 0.00398469875677399 0 0
"nearer" 0.00398469875677399 0 0
"nearly" 0 0.00617703378837482 0
"neas" 0.00398469875677399 0 0
"neatness" 0 0.00617703378837482 0
"neces-" 0.00398469875677399 0 0
"necessaries" 0 0.00617703378837482 0
"necessi-" 0.00398469875677399 0 0
"necks" 0.00398469875677399 0 0
"nectar-distilling" 0.00398469875677399 0 0
"nectarious" 0.00398469875677399 0 0
"ned" 0.00398469875677399 0 0
"needy" 0 0.00617703378837482 0
"neglect" 0.00398469875677399 0 0
"neglecting" 0.00398469875677399 0 0
"negligence" 0 0.00617703378837482 0
"negro" 0 0.00617703378837482 0
"neigh-" 0.00398469875677399 0 0
"nephew" 0 0.00617703378837482 0
"neptune" 0.00398469875677399 0 0
"ner" 0.00398469875677399 0 0
"neral" 0.00398469875677399 0 0
"nereids" 0.00398469875677399 0 0
"ness" 0.00398469875677399 0 0
"nest" 0.00398469875677399 0 0
"net" 0.00398469875677399 0 0
"netherlands" 0.00398469875677399 0 0
"new-born" 0 0.00617703378837482 0
"newest" 0 0.00617703378837482 0
"newman" 0.00398469875677399 0 0
"newman-" 0.00398469875677399 0 0
"ney" 0.00398469875677399 0 0
"nicely" 0 0.00617703378837482 0
"niceties" 0.00398469875677399 0 0
"niece^s" 0 0.00617703378837482 0
"nied" 0.00398469875677399 0 0
"nigher" 0.00398469875677399 0 0
"nile" 0.00398469875677399 0 0
"nimble" 0 0.00617703378837482 0
"nine-" 0.00398469875677399 0 0
"nipples" 0.00398469875677399 0 0
"nist" 0.00398469875677399 0 0
"nly" 0.00398469875677399 0 0
"nn" 0.00398469875677399 0 0
"no-" 0.00398469875677399 0 0
"noctunal" 0.00398469875677399 0 0
"nonsense" 0.00398469875677399 0 0
"nor-" 0.00398469875677399 0 0
"norfolk" 0 0.00617703378837482 0
"nos" 0.00398469875677399 0 0
"nos-" 0.00398469875677399 0 0
"notches" 0 0.00617703378837482 0
"noted" 0.00398469875677399 0 0
"notwithstand-" 0.00398469875677399 0 0
"nought" 0.00398469875677399 0 0
"noun" 0.00398469875677399 0 0
"np" 0.00398469875677399 0 0
"nson" 0 0.00617703378837482 0
"nuine" 0.00398469875677399 0 0
"numbering" 0.00398469875677399 0 0
"numerous" 0 0.00617703378837482 0
"nut" 0.00398469875677399 0 0
"nutmegs" 0.00398469875677399 0 0
